Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2023,4,33,????????,40.1,23.5
2023,4,34,???????????,41.2,23.4
2023,4,36,???????,41.1,24.1
2023,4,40,???????,41.1,22.4
2023,4,41,????????,43.2,23.8
2023,4,42,???,42.9,19.8
2023,4,43,???????,41.3,23.5
2023,4,44,?????????,41,23.3
2023,4,45,????????,41,23.2
2023,4,46,?????????,41,22.3
2023,4,47,??????,40.6,22.7
2023,4,48,??????,39.5,22.4
2023,4,49,????????,41.3,23
2023,4,50,?????????,41.2,13.5
2023,4,51,?????,42.4,22
2023,4,52,?????,43.4,20.7
2023,4,53,?????????,42.2,23.6
2023,4,54,????,42.4,22.2
2023,4,55,????,42.8,17
2023,4,56,?????,40.7,19.7
2023,4,57,????????,39.9,18.5
2023,4,58,??????????,42.6,20.2
2023,4,60,?????????,42.2,22.8
2023,4,62,?????????,41.7,22.2
2023,4,63,???,44.6,16.7
2023,4,64,???????,41.9,24.2
2023,4,65,????????,40.7,23
2023,4,66,??????,41.2,23.9
2023,4,67,?????????,43.5,22
2023,4,70,???????,39.9,22.8
2023,4,71,?????????,41.6,22.3
2023,4,72,??????????,41.1,24.2
2023,4,73,??????,39.6,22.5
2023,4,76,????????,35.6,24.3
2023,4,77,???????????????,39.5,21.3
2023,4,80,?????????????,38.4,22.4
2023,4,81,??????,38.8,23.5
2023,4,82,?????,34.3,23.6
2023,4,83,??????,38.3,23
2023,4,84,????????????,39.8,22
2023,4,85,?????,37.4,23.5
2023,4,86,?????,37.8,23
2023,4,90,?????,38.2,21.4
2023,4,91,????,37.2,23
2023,4,92,????,37.5,23.2
2023,4,93,??????,36.9,23
2023,4,94,???????,36.3,22.6
2023,4,95,????,37.6,21.3
2023,4,96,????????,35.5,23
2023,5,10,?????????????,41,25.1
2023,5,11,???????????,35.1,25.1
2023,5,13,????????,40.8,24.8
2023,5,14,???????????????,39.9,23
2023,5,16,??????,41.1,24.1
2023,5,18,??????,39.7,23.8
2023,5,20,??????,39.6,23.6
2023,5,21,?????,38.5,24
2023,5,22,????????,36.4,23.2
2023,5,23,????,35.6,24.2
2023,5,24,??????????,38.7,23.2
2023,5,25,??????????,40.5,24.5
2023,5,27,???????,40.6,24.2
2023,5,30,??????????,41.6,22.1
2023,5,31,?????????,41.4,23.4
2023,5,32,????????,41,23.4
2023,5,33,????????,41,23.5
2023,5,34,???????????,41.5,23.2
2023,5,36,???????,40.8,24.2
2023,5,40,???????,42.2,23
2023,5,41,????????,44.1,24.8
2023,5,42,???,42.8,22.2
2023,5,43,???????,43.7,23.5
2023,5,44,?????????,41.6,23.4
2023,5,45,????????,41.1,24.1
2023,5,46,?????????,40.9,23.9
2023,5,47,??????,42.3,23.5
2023,5,48,??????,41.2,23
2023,5,49,????????,41.8,23.8
2023,5,50,?????????,41.2,16
2023,5,51,?????,41.8,22.2
2023,5,52,?????,43.1,20.2
2023,5,53,?????????,43.2,24
2023,5,54,????,43,23.2
2023,5,55,????,42.2,20.6
2023,5,56,?????,40.9,22.3
2023,5,57,????????,39.6,21.4
2023,5,58,??????????,42.9,21.6
2023,5,60,?????????,41.8,24
2023,5,62,?????????,42.5,24
2023,5,63,???,41.2,19.4
2023,5,64,???????,43.5,22
2023,5,65,????????,41,24
2023,5,66,??????,41.5,24.5
2023,5,67,?????????,43.4,23.7
2023,5,70,???????,40.7,25
2023,5,71,?????????,41.3,22.1
2023,5,72,??????????,41.8,23.8
2023,5,73,??????,41.1,24.5
2023,5,76,????????,38,25
2023,5,77,???????????????,40.4,23.3
2023,5,80,?????????????,37.5,23.5
2023,5,81,??????,37.1,23.6
2023,5,82,?????,34.9,23.5
2023,5,83,??????,38,23.6
2023,5,84,????????????,39.5,22.4
2023,5,85,?????,37.1,24.5
2023,5,86,?????,38.5,23
2023,5,90,?????,37.5,22.8
2023,5,91,????,36.5,24.3
2023,5,92,????,37.1,24.2
2023,5,93,??????,36.7,24.5
2023,5,94,???????,36.9,24
2023,5,95,????,37.6,23.3
2023,5,96,????????,36.6,24.2
2023,6,10,?????????????,38,26.8
2023,6,11,???????????,33.3,28.7
2023,6,13,????????,37.3,26.2
2023,6,14,???????????????,35.5,24
2023,6,16,??????,37.4,24.6
2023,6,18,??????,36,25.5
2023,6,20,??????,38.6,25.9
2023,6,21,?????,34.8,26.4
2023,6,22,????????,33.9,25.8
2023,6,23,????,33.6,24.9
2023,6,24,??????????,36.8,24.2
2023,6,25,??????????,36.6,25.1
2023,6,27,???????,36.9,25.2
2023,6,30,??????????,37.2,23.1
2023,6,31,?????????,36.8,23.7
2023,6,32,????????,35.8,24.4
2023,6,33,????????,34.8,24.8
2023,6,34,???????????,34.8,24.4
2023,6,36,???????,36.4,24.4
2023,6,40,???????,36.2,24
2023,6,41,????????,36.1,25.1
2023,6,42,???,35.8,24
2023,6,43,???????,36.3,24.8
2023,6,44,?????????,36,24
2023,6,45,????????,35.4,24.7
2023,6,46,?????????,35.8,23
2023,6,47,??????,35,24.3
2023,6,48,??????,34.5,25.5
2023,6,49,????????,36,24
2023,6,50,?????????,36.6,17
2023,6,51,?????,38,25.7
2023,6,52,?????,39.2,23.2
2023,6,53,?????????,39.7,25.6
2023,6,54,????,37.8,24.7
2023,6,55,????,37.7,23.4
2023,6,56,?????,36,24
2023,6,57,????????,35.3,24.5
2023,6,58,??????????,36.3,22.7
2023,6,60,?????????,36.4,24.7
2023,6,62,?????????,37,26.3
2023,6,63,???,38.3,20.1
2023,6,64,???????,36.6,25.5
2023,6,65,????????,36.5,24.5
2023,6,66,??????,35.6,25
2023,6,67,?????????,37.5,23.6
2023,6,70,???????,37.7,25
2023,6,71,?????????,38.1,24
2023,6,72,??????????,37.2,25
2023,6,73,??????,37,26
2023,6,76,????????,35.2,26.1
2023,6,77,???????????????,37.7,23.8
2023,6,80,?????????????,35.3,23.5
2023,6,81,??????,34.4,24
2023,6,82,?????,32.6,24.5
2023,6,83,??????,35.3,25.5
2023,6,84,????????????,37.3,23.4
2023,6,85,?????,34.1,24.5
2023,6,86,?????,35.7,25.7
2023,6,90,?????,35.4,23.2
2023,6,91,????,32.3,24
2023,6,92,????,33.9,24
2023,6,93,??????,35.3,24.8
2023,6,94,???????,34.8,23.8
2023,6,95,????,35,24
2023,6,96,????????,34.5,23.5
2023,7,10,?????????????,38.2,23.9
2023,7,11,???????????,33.8,26.1
2023,7,13,????????,37.5,24.5
2023,7,14,???????????????,36.8,23
2023,7,16,??????,38.7,24.1
2023,7,18,??????,37.5,24.7
2023,7,20,??????,38.2,23.3
2023,7,21,?????,35.3,23.9
2023,7,22,????????,34.4,23.5
2023,7,23,????,34.5,23.5
2023,7,24,??????????,38.2,24.1
2023,7,25,??????????,36.7,24
2023,7,27,???????,37.2,23.6
2023,7,30,??????????,37.4,22.3
2023,7,31,?????????,37.4,23.5
2023,7,32,????????,36,23
2023,7,33,????????,35.5,24
2023,7,34,???????????,36.5,23.1
2023,7,36,???????,37.3,23.6
2023,7,40,???????,37,21.8
2023,7,41,????????,37,23.1
2023,7,42,???,37.4,22.7
2023,7,43,???????,37.2,23.5
2023,7,44,?????????,36.8,21.9
2023,7,45,????????,35.8,23.8
2023,7,46,?????????,35.9,23.3
2023,7,47,??????,35.2,22.3
2023,7,48,??????,36.1,23.1
2023,7,49,????????,36.5,22.3
2023,7,50,?????????,38.6,16.4
2023,7,51,?????,38.2,24.3
2023,7,52,?????,39.3,21.9
2023,7,53,?????????,39,25
2023,7,54,????,38.1,23.4
2023,7,55,????,38.8,22
2023,7,56,?????,37.4,22.7
2023,7,57,????????,36.7,23.6
2023,7,58,??????????,38,22
2023,7,60,?????????,38.8,23.8
2023,7,62,?????????,37.7,24.5
2023,7,63,???,39.3,19.6
2023,7,64,???????,37.2,24.4
2023,7,65,????????,37.5,23.4
2023,7,66,??????,36.8,23.9
2023,7,67,?????????,38.6,23.9
2023,7,70,???????,36.2,24.1
2023,7,71,?????????,37.8,23.2
2023,7,72,??????????,37.8,24.1
2023,7,73,??????,37,24
2023,7,76,????????,37.2,24.4
2023,7,77,???????????????,37.7,22.6
2023,7,80,?????????????,36.5,23.4
2023,7,81,??????,35.1,21.7
2023,7,82,?????,33.2,23.5
2023,7,83,??????,35.2,23.6
2023,7,84,????????????,37.7,22.6
2023,7,85,?????,33.5,23
2023,7,86,?????,35.8,23.5
2023,7,90,?????,36.1,22.9
2023,7,91,????,34.7,23.4
2023,7,92,????,34.5,23.2
2023,7,93,??????,35.4,24
2023,7,94,???????,35.1,23.7
2023,7,95,????,36,23.6
2023,7,96,????????,35.5,23.2
