Date,Open,High,Low,Close,Volume,Delta,DeltaDelta,,Delta 20,DD 20,Delta 19,DD 19,Delta 18,DD 18,Delta 17,DD 17,Delta 16,DD 16,Delta 15,DD 15,Delta 14,DD 14,Delta 13,DD 13,Delta 12,DD 12,Delta 11,DD 11,Delta 10,DD 10,Delta 9,DD 9,Delta 8,DD 8,Delta 7,DD 7,Delta 6,DD 6,Delta 5,DD 5,Delta 4,DD 4,Delta 3,DD 3,Delta 2,DD 2,Delta 1,DD 1,Trend
28.05.2004 04:00:00.000 GMT+0700,1.22554,1.22956,1.22002,1.22118,1355819.0176,-0.00436000000000014,-0.0202800000000003,,0.00212999999999997,-0.0106300000000001,-0.00366,-0.00578999999999996,0.0153399999999999,0.0189999999999999,0.00790000000000002,-0.00743999999999989,-0.00917999999999997,-0.01708,-0.02018,-0.01100,-0.00200,0.01818,0.00201,0.00401,0.00301,0.00100,-0.00733,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00202999999999998,-0.000210000000000043,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-1
31.05.2004 04:00:00.000 GMT+0700,1.22304,1.22529,1.21759,1.21854,1131630.7969,-0.00449999999999995,-0.000139999999999807,,-0.00366,-0.00578999999999996,0.0153399999999999,0.0189999999999999,0.00790000000000002,-0.00743999999999989,-0.00917999999999997,-0.01708,-0.0201799999999999,-0.0109999999999999,-0.00200,0.01818,0.00201,0.00401,0.00301,0.00100,-0.00733,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-1
01.06.2004 04:00:00.000 GMT+0700,1.21824,1.22657,1.21543,1.22447,1383596.0119,0.00622999999999996,0.0107299999999999,,0.0153399999999999,0.0189999999999999,0.00790000000000002,-0.00743999999999989,-0.00917999999999997,-0.01708,-0.0201799999999999,-0.0109999999999999,-0.002,0.0181799999999999,0.00201,0.00401,0.00301,0.00100,-0.00733,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,1
02.06.2004 04:00:00.000 GMT+0700,1.2241,1.2303,1.22032,1.22085,1379091.3026,-0.00324999999999998,-0.00947999999999993,,0.00790000000000002,-0.00743999999999989,-0.00917999999999997,-0.01708,-0.0201799999999999,-0.0109999999999999,-0.002,0.0181799999999999,0.00200999999999985,0.00400999999999985,0.00301,0.00100,-0.00733,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-1
03.06.2004 04:00:00.000 GMT+0700,1.22071,1.22496,1.2168,1.22242,1364395.2247,0.0017100000000001,0.00496000000000008,,-0.00917999999999997,-0.01708,-0.0201799999999999,-0.0109999999999999,-0.002,0.0181799999999999,0.00200999999999985,0.00400999999999985,0.00300999999999996,0.00100000000000011,-0.00733,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,1
04.06.2004 04:00:00.000 GMT+0700,1.22245,1.22997,1.21395,1.22817,1361491.1933,0.00571999999999995,0.00400999999999985,,-0.0201799999999999,-0.0109999999999999,-0.002,0.0181799999999999,0.00200999999999985,0.00400999999999985,0.00300999999999996,0.00100000000000011,-0.00733000000000006,-0.01034,0.00692,0.01425,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,1
07.06.2004 04:00:00.000 GMT+0700,1.22867,1.23373,1.22742,1.2317,1364601.1953,0.00303000000000009,-0.00268999999999986,,-0.002,0.0181799999999999,0.00200999999999985,0.00400999999999985,0.00300999999999996,0.00100000000000011,-0.00733000000000006,-0.01034,0.00692000000000004,0.0142500000000001,0.01409,0.00717,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,1
08.06.2004 04:00:00.000 GMT+0700,1.23134,1.235,1.22434,1.2262,1359548.3828,-0.00514000000000014,-0.00817000000000023,,0.00200999999999985,0.00400999999999985,0.00300999999999996,0.00100000000000011,-0.00733000000000006,-0.01034,0.00692000000000004,0.0142500000000001,0.0140899999999999,0.0071699999999999,-0.00725,-0.02134,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-1
09.06.2004 04:00:00.000 GMT+0700,1.22614,1.22738,1.20335,1.20439,1363845.4883,-0.0217499999999999,-0.0166099999999998,,0.00300999999999996,0.00100000000000011,-0.00733000000000006,-0.01034,0.00692000000000004,0.0142500000000001,0.0140899999999999,0.0071699999999999,-0.00724999999999998,-0.0213399999999999,0.00611,0.01336,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-1
10.06.2004 04:00:00.000 GMT+0700,1.20418,1.21179,1.20225,1.21035,1348948.2852,0.00617000000000001,0.0279199999999999,,-0.00733000000000006,-0.01034,0.00692000000000004,0.0142500000000001,0.0140899999999999,0.0071699999999999,-0.00724999999999998,-0.0213399999999999,0.00610999999999984,0.0133599999999998,-0.00430,-0.01041,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,1
11.06.2004 04:00:00.000 GMT+0700,1.2102,1.21145,1.19624,1.20038,1369795.9962,-0.00981999999999994,-0.01599,,0.00692000000000004,0.0142500000000001,0.0140899999999999,0.0071699999999999,-0.00724999999999998,-0.0213399999999999,0.00610999999999984,0.0133599999999998,-0.00429999999999997,-0.0104099999999998,0.00224,0.00654,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-1
14.06.2004 04:00:00.000 GMT+0700,1.1996,1.20872,1.19512,1.20531,1357036.4221,0.0057100000000001,0.01553,,0.0140899999999999,0.0071699999999999,-0.00724999999999998,-0.0213399999999999,0.00610999999999984,0.0133599999999998,-0.00429999999999997,-0.0104099999999998,0.00224000000000002,0.00653999999999999,0.00203,-0.00021,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,1
15.06.2004 04:00:00.000 GMT+0700,1.2051,1.21694,1.20254,1.21584,1372933.1855,0.01074,0.00502999999999987,,-0.00724999999999998,-0.0213399999999999,0.00610999999999984,0.0133599999999998,-0.00429999999999997,-0.0104099999999998,0.00224000000000002,0.00653999999999999,0.00202999999999998,-0.000210000000000043,0.01067,0.00864,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,1
16.06.2004 04:00:00.000 GMT+0700,1.21578,1.21677,1.19787,1.20085,1361231.793,-0.0149300000000001,-0.0256700000000001,,0.00610999999999984,0.0133599999999998,-0.00429999999999997,-0.0104099999999998,0.00224000000000002,0.00653999999999999,0.00202999999999998,-0.000210000000000043,0.01067,0.00863999999999998,-0.00060,-0.01127,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-1
17.06.2004 04:00:00.000 GMT+0700,1.2006,1.20769,1.19901,1.20508,1364645.295,0.00448000000000004,0.0194100000000002,,-0.00429999999999997,-0.0104099999999998,0.00224000000000002,0.00653999999999999,0.00202999999999998,-0.000210000000000043,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.01592,0.01652,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,1
18.06.2004 04:00:00.000 GMT+0700,1.20493,1.21467,1.19725,1.21343,1366505.8163,0.00849999999999995,0.00401999999999991,,0.00224000000000002,0.00653999999999999,0.00202999999999998,-0.000210000000000043,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436,-0.02028,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,0.00448000000000004,0.0194100000000002,1
21.06.2004 04:00:00.000 GMT+0700,1.21308,1.2145,1.20749,1.21132,1347742.9941,-0.00175999999999998,-0.0102599999999999,,0.00202999999999998,-0.000210000000000043,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00450,-0.00014,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,0.00448000000000004,0.0194100000000002,0.00849999999999995,0.00401999999999991,-1
22.06.2004 04:00:00.000 GMT+0700,1.21073,1.21306,1.20652,1.21067,1361793.3164,-6.0000000000171E-05,0.00169999999999981,,0.01067,0.00863999999999998,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00623,0.01073,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.0149300000000001,-0.0256700000000001,0.00448000000000004,0.0194100000000002,0.00849999999999995,0.00401999999999991,-0.00175999999999998,-0.0102599999999999,-1
23.06.2004 04:00:00.000 GMT+0700,1.21052,1.21911,1.20624,1.209,1373304.4981,-0.00151999999999997,-0.00145999999999979,,-0.000599999999999934,-0.0112699999999999,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00325,-0.00948,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448000000000004,0.0194100000000002,0.00849999999999995,0.00401999999999991,-0.00175999999999998,-0.0102599999999999,-6.0000000000171E-05,0.00169999999999981,-1
24.06.2004 04:00:00.000 GMT+0700,1.20867,1.21874,1.2038,1.21668,1351438.3067,0.00801000000000007,0.00953000000000004,,0.0159200000000002,0.0165200000000001,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.00171,0.00496,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00849999999999995,0.00401999999999991,-0.00175999999999998,-0.0102599999999999,-6.0000000000171E-05,0.00169999999999981,-0.00151999999999997,-0.00145999999999979,1
25.06.2004 04:00:00.000 GMT+0700,1.2164,1.21889,1.21062,1.2172,1351956.4082,0.000800000000000134,-0.00720999999999994,,-0.00436000000000014,-0.0202800000000003,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00572,0.00401,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00175999999999998,-0.0102599999999999,-6.0000000000171E-05,0.00169999999999981,-0.00151999999999997,-0.00145999999999979,0.00801000000000007,0.00953000000000004,1
28.06.2004 04:00:00.000 GMT+0700,1.2173,1.22268,1.21209,1.21845,1364704.9082,0.00114999999999998,0.00034999999999985,,-0.00449999999999995,-0.000139999999999807,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303,-0.00269,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-6.0000000000171E-05,0.00169999999999981,-0.00151999999999997,-0.00145999999999979,0.00801000000000007,0.00953000000000004,0.000800000000000134,-0.00720999999999994,1
29.06.2004 04:00:00.000 GMT+0700,1.21795,1.21919,1.20646,1.208,1346761.5879,-0.00995000000000013,-0.0111000000000001,,0.00622999999999996,0.0107299999999999,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514,-0.00817,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00151999999999997,-0.00145999999999979,0.00801000000000007,0.00953000000000004,0.000800000000000134,-0.00720999999999994,0.00114999999999998,0.00034999999999985,-1
30.06.2004 04:00:00.000 GMT+0700,1.20775,1.22035,1.2063,1.21928,1353292.5098,0.0115299999999998,0.0214799999999999,,-0.00324999999999998,-0.00947999999999993,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.02175,-0.01661,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801000000000007,0.00953000000000004,0.000800000000000134,-0.00720999999999994,0.00114999999999998,0.00034999999999985,-0.00995000000000013,-0.0111000000000001,1
01.07.2004 04:00:00.000 GMT+0700,1.21938,1.22078,1.21319,1.21565,1347963.7128,-0.00373000000000001,-0.0152599999999998,,0.0017100000000001,0.00496000000000008,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617,0.02792,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.000800000000000134,-0.00720999999999994,0.00114999999999998,0.00034999999999985,-0.00995000000000013,-0.0111000000000001,0.0115299999999998,0.0214799999999999,-1
02.07.2004 04:00:00.000 GMT+0700,1.21507,1.23271,1.21416,1.23105,1364006.4082,0.0159799999999999,0.0197099999999999,,0.00571999999999995,0.00400999999999985,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00982,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00114999999999998,0.00034999999999985,-0.00995000000000013,-0.0111000000000001,0.0115299999999998,0.0214799999999999,-0.00373000000000001,-0.0152599999999998,1
05.07.2004 04:00:00.000 GMT+0700,1.23205,1.2335,1.22654,1.22879,1352011.5078,-0.00326000000000004,-0.0192399999999999,,0.00303000000000009,-0.00268999999999986,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.00571,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995000000000013,-0.0111000000000001,0.0115299999999998,0.0214799999999999,-0.00373000000000001,-0.0152599999999998,0.0159799999999999,0.0197099999999999,-1
06.07.2004 04:00:00.000 GMT+0700,1.22832,1.2329,1.22638,1.22793,1350680.3924,-0.000390000000000113,0.00286999999999993,,-0.00514000000000014,-0.00817000000000023,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00503,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995,-0.01110,0.0115299999999998,0.0214799999999999,-0.00373000000000001,-0.0152599999999998,0.0159799999999999,0.0197099999999999,-0.00326000000000004,-0.0192399999999999,-1
07.07.2004 04:00:00.000 GMT+0700,1.22757,1.23879,1.22715,1.23693,1344091.1133,0.00936000000000004,0.00975000000000015,,-0.0217499999999999,-0.0166099999999998,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.01493,-0.02567,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995,-0.01110,0.01153,0.02148,-0.00373000000000001,-0.0152599999999998,0.0159799999999999,0.0197099999999999,-0.00326000000000004,-0.0192399999999999,-0.000390000000000113,0.00286999999999993,1
08.07.2004 04:00:00.000 GMT+0700,1.23659,1.24042,1.23386,1.23806,1346404.2988,0.00146999999999986,-0.00789000000000018,,0.00617000000000001,0.0279199999999999,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,0.00448,0.01941,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995,-0.01110,0.01153,0.02148,-0.00373,-0.01526,0.0159799999999999,0.0197099999999999,-0.00326000000000004,-0.0192399999999999,-0.000390000000000113,0.00286999999999993,0.00936000000000004,0.00975000000000015,1
09.07.2004 04:00:00.000 GMT+0700,1.23782,1.2422,1.23677,1.24104,1346880.3087,0.00322,0.00175000000000014,,-0.00981999999999994,-0.01599,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,0.00448000000000004,0.0194100000000002,0.00850,0.00402,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995,-0.01110,0.01153,0.02148,-0.00373,-0.01526,0.01598,0.01971,-0.00326000000000004,-0.0192399999999999,-0.000390000000000113,0.00286999999999993,0.00936000000000004,0.00975000000000015,0.00146999999999986,-0.00789000000000018,1
12.07.2004 04:00:00.000 GMT+0700,1.2406,1.2435,1.23795,1.24053,1354229.1913,-7.00000000000145E-05,-0.00329000000000002,,0.0057100000000001,0.01553,0.01074,0.00502999999999987,-0.0149300000000001,-0.0256700000000001,0.00448000000000004,0.0194100000000002,0.00849999999999995,0.00401999999999991,-0.00176,-0.01026,-0.00006,0.00170,-0.00152,-0.00146,0.00801,0.00953,0.00080,-0.00721,0.00115,0.00035,-0.00995,-0.01110,0.01153,0.02148,-0.00373,-0.01526,0.01598,0.01971,-0.00326,-0.01924,-0.000390000000000113,0.00286999999999993,0.00936000000000004,0.00975000000000015,0.00146999999999986,-0.00789000000000018,0.00322,0.00175000000000014,-1
